origin_position,signal_position,entry_position,exit_position,origin_date,signal_date,entry_date,exit_date,side,branch,delay_bars,hold_bars
2370,2370,2372,2516,2020-01-09 05:30:00,2020-01-09 05:30:00,2020-01-09 05:40:00,2020-01-09 17:40:00,-1,afcs_144,2,144
4722,4722,4724,4868,2020-01-17 09:30:00,2020-01-17 09:30:00,2020-01-17 09:40:00,2020-01-17 21:40:00,-1,afcs_144,2,144
5225,5225,5227,5371,2020-01-19 03:25:00,2020-01-19 03:25:00,2020-01-19 03:35:00,2020-01-19 15:35:00,1,afcs_144,2,144
5857,5857,5859,6003,2020-01-21 08:05:00,2020-01-21 08:05:00,2020-01-21 08:15:00,2020-01-21 20:15:00,-1,afcs_144,2,144
6170,6170,6172,6316,2020-01-22 10:10:00,2020-01-22 10:10:00,2020-01-22 10:20:00,2020-01-22 22:20:00,-1,afcs_144,2,144
6453,6453,6455,6599,2020-01-23 09:45:00,2020-01-23 09:45:00,2020-01-23 09:55:00,2020-01-23 21:55:00,-1,afcs_144,2,144
6754,6754,6756,6900,2020-01-24 10:50:00,2020-01-24 10:50:00,2020-01-24 11:00:00,2020-01-24 23:00:00,-1,afcs_144,2,144
7983,7983,7985,8129,2020-01-28 17:15:00,2020-01-28 17:15:00,2020-01-28 17:25:00,2020-01-29 05:25:00,-1,afcs_144,2,144
8420,8420,8422,8566,2020-01-30 05:40:00,2020-01-30 05:40:00,2020-01-30 05:50:00,2020-01-30 17:50:00,-1,afcs_144,2,144
9385,9385,9387,9531,2020-02-02 14:05:00,2020-02-02 14:05:00,2020-02-02 14:15:00,2020-02-03 02:15:00,-1,afcs_144,2,144
9972,9972,9974,10118,2020-02-04 15:00:00,2020-02-04 15:00:00,2020-02-04 15:10:00,2020-02-05 03:10:00,1,afcs_144,2,144
10296,10296,10298,10442,2020-02-05 18:00:00,2020-02-05 18:00:00,2020-02-05 18:10:00,2020-02-06 06:10:00,1,afcs_144,2,144
11107,11107,11109,11253,2020-02-08 13:35:00,2020-02-08 13:35:00,2020-02-08 13:45:00,2020-02-09 01:45:00,1,afcs_144,2,144
11823,11823,11825,11969,2020-02-11 01:15:00,2020-02-11 01:15:00,2020-02-11 01:25:00,2020-02-11 13:25:00,-1,afcs_144,2,144
15308,15308,15310,15454,2020-02-23 03:40:00,2020-02-23 03:40:00,2020-02-23 03:50:00,2020-02-23 15:50:00,1,afcs_144,2,144
15928,15928,15930,16074,2020-02-25 07:20:00,2020-02-25 07:20:00,2020-02-25 07:30:00,2020-02-25 19:30:00,-1,afcs_144,2,144
17725,17725,17727,17871,2020-03-02 13:05:00,2020-03-02 13:05:00,2020-03-02 13:15:00,2020-03-03 01:15:00,1,afcs_144,2,144
17939,17939,17941,18085,2020-03-03 06:55:00,2020-03-03 06:55:00,2020-03-03 07:05:00,2020-03-03 19:05:00,-1,afcs_144,2,144
18434,18434,18436,18580,2020-03-05 00:10:00,2020-03-05 00:10:00,2020-03-05 00:20:00,2020-03-05 12:20:00,1,afcs_144,2,144
18668,18668,18670,18814,2020-03-05 19:40:00,2020-03-05 19:40:00,2020-03-05 19:50:00,2020-03-06 07:50:00,1,afcs_144,2,144
18909,18909,18911,19055,2020-03-06 15:45:00,2020-03-06 15:45:00,2020-03-06 15:55:00,2020-03-07 03:55:00,-1,afcs_144,2,144
19418,19418,19420,19564,2020-03-08 10:10:00,2020-03-08 10:10:00,2020-03-08 10:20:00,2020-03-08 22:20:00,-1,afcs_144,2,144
25812,25812,25814,25958,2020-03-30 15:00:00,2020-03-30 15:00:00,2020-03-30 15:10:00,2020-03-31 03:10:00,1,afcs_144,2,144
26053,26053,26055,26199,2020-03-31 11:05:00,2020-03-31 11:05:00,2020-03-31 11:15:00,2020-03-31 23:15:00,-1,afcs_144,2,144
26426,26426,26428,26572,2020-04-01 18:10:00,2020-04-01 18:10:00,2020-04-01 18:20:00,2020-04-02 06:20:00,1,afcs_144,2,144
26712,26712,26714,26858,2020-04-02 18:00:00,2020-04-02 18:00:00,2020-04-02 18:10:00,2020-04-03 06:10:00,-1,afcs_144,2,144
27303,27303,27305,27449,2020-04-04 19:15:00,2020-04-04 19:15:00,2020-04-04 19:25:00,2020-04-05 07:25:00,-1,afcs_144,2,144
27723,27723,27725,27869,2020-04-06 06:15:00,2020-04-06 06:15:00,2020-04-06 06:25:00,2020-04-06 18:25:00,1,afcs_144,2,144
27988,27988,27990,28134,2020-04-07 04:20:00,2020-04-07 04:20:00,2020-04-07 04:30:00,2020-04-07 16:30:00,-1,afcs_144,2,144
28352,28352,28354,28498,2020-04-08 10:40:00,2020-04-08 10:40:00,2020-04-08 10:50:00,2020-04-08 22:50:00,-1,afcs_144,2,144
28554,28554,28556,28700,2020-04-09 03:30:00,2020-04-09 03:30:00,2020-04-09 03:40:00,2020-04-09 15:40:00,-1,afcs_144,2,144
29022,29022,29024,29168,2020-04-10 18:30:00,2020-04-10 18:30:00,2020-04-10 18:40:00,2020-04-11 06:40:00,1,afcs_144,2,144
29303,29303,29305,29449,2020-04-11 17:55:00,2020-04-11 17:55:00,2020-04-11 18:05:00,2020-04-12 06:05:00,-1,afcs_144,2,144
29514,29514,29516,29660,2020-04-12 11:30:00,2020-04-12 11:30:00,2020-04-12 11:40:00,2020-04-12 23:40:00,1,afcs_144,2,144
29669,29669,29671,29815,2020-04-13 00:25:00,2020-04-13 00:25:00,2020-04-13 00:35:00,2020-04-13 12:35:00,-1,afcs_144,2,144
29908,29908,29910,30054,2020-04-13 20:20:00,2020-04-13 20:20:00,2020-04-13 20:30:00,2020-04-14 08:30:00,1,afcs_144,2,144
30087,30087,30089,30233,2020-04-14 11:15:00,2020-04-14 11:15:00,2020-04-14 11:25:00,2020-04-14 23:25:00,1,afcs_144,2,144
30612,30612,30614,30758,2020-04-16 07:00:00,2020-04-16 07:00:00,2020-04-16 07:10:00,2020-04-16 19:10:00,1,afcs_144,2,144
30803,30803,30805,30949,2020-04-16 22:55:00,2020-04-16 22:55:00,2020-04-16 23:05:00,2020-04-17 11:05:00,1,afcs_144,2,144
30983,30983,30985,31129,2020-04-17 13:55:00,2020-04-17 13:55:00,2020-04-17 14:05:00,2020-04-18 02:05:00,1,afcs_144,2,144
31228,31228,31230,31374,2020-04-18 10:20:00,2020-04-18 10:20:00,2020-04-18 10:30:00,2020-04-18 22:30:00,-1,afcs_144,2,144
31597,31597,31599,31743,2020-04-19 17:05:00,2020-04-19 17:05:00,2020-04-19 17:15:00,2020-04-20 05:15:00,1,afcs_144,2,144
31776,31776,31778,31922,2020-04-20 08:00:00,2020-04-20 08:00:00,2020-04-20 08:10:00,2020-04-20 20:10:00,-1,afcs_144,2,144
31946,31946,31948,32092,2020-04-20 22:10:00,2020-04-20 22:10:00,2020-04-20 22:20:00,2020-04-21 10:20:00,1,afcs_144,2,144
32116,32116,32118,32262,2020-04-21 12:20:00,2020-04-21 12:20:00,2020-04-21 12:30:00,2020-04-22 00:30:00,1,afcs_144,2,144
32326,32326,32328,32472,2020-04-22 05:50:00,2020-04-22 05:50:00,2020-04-22 06:00:00,2020-04-22 18:00:00,1,afcs_144,2,144
32684,32684,32686,32830,2020-04-23 11:40:00,2020-04-23 11:40:00,2020-04-23 11:50:00,2020-04-23 23:50:00,1,afcs_144,2,144
32891,32891,32893,33037,2020-04-24 04:55:00,2020-04-24 04:55:00,2020-04-24 05:05:00,2020-04-24 17:05:00,1,afcs_144,2,144
33060,33060,33062,33206,2020-04-24 19:00:00,2020-04-24 19:00:00,2020-04-24 19:10:00,2020-04-25 07:10:00,-1,afcs_144,2,144
33218,33218,33220,33364,2020-04-25 08:10:00,2020-04-25 08:10:00,2020-04-25 08:20:00,2020-04-25 20:20:00,-1,afcs_144,2,144
33537,33537,33539,33683,2020-04-26 10:45:00,2020-04-26 10:45:00,2020-04-26 10:55:00,2020-04-26 22:55:00,1,afcs_144,2,144
33689,33689,33691,33835,2020-04-26 23:25:00,2020-04-26 23:25:00,2020-04-26 23:35:00,2020-04-27 11:35:00,1,afcs_144,2,144
33916,33916,33918,34062,2020-04-27 18:20:00,2020-04-27 18:20:00,2020-04-27 18:30:00,2020-04-28 06:30:00,1,afcs_144,2,144
34138,34138,34140,34284,2020-04-28 12:50:00,2020-04-28 12:50:00,2020-04-28 13:00:00,2020-04-29 01:00:00,1,afcs_144,2,144
34296,34296,34298,34442,2020-04-29 02:00:00,2020-04-29 02:00:00,2020-04-29 02:10:00,2020-04-29 14:10:00,1,afcs_144,2,144
35412,35412,35414,35558,2020-05-02 23:00:00,2020-05-02 23:00:00,2020-05-02 23:10:00,2020-05-03 11:10:00,1,afcs_144,2,144
37091,37091,37093,37237,2020-05-08 18:55:00,2020-05-08 18:55:00,2020-05-08 19:05:00,2020-05-09 07:05:00,-1,afcs_144,2,144
37366,37366,37368,37512,2020-05-09 17:50:00,2020-05-09 17:50:00,2020-05-09 18:00:00,2020-05-10 06:00:00,1,afcs_144,2,144
39217,39217,39219,39363,2020-05-16 04:05:00,2020-05-16 04:05:00,2020-05-16 04:15:00,2020-05-16 16:15:00,1,afcs_144,2,144
39817,39817,39819,39963,2020-05-18 06:05:00,2020-05-18 06:05:00,2020-05-18 06:15:00,2020-05-18 18:15:00,-1,afcs_144,2,144
40879,40879,40881,41025,2020-05-21 22:35:00,2020-05-21 22:35:00,2020-05-21 22:45:00,2020-05-22 10:45:00,1,afcs_144,2,144
41281,41281,41283,41427,2020-05-23 08:05:00,2020-05-23 08:05:00,2020-05-23 08:15:00,2020-05-23 20:15:00,-1,afcs_144,2,144
41637,41637,41639,41783,2020-05-24 13:45:00,2020-05-24 13:45:00,2020-05-24 13:55:00,2020-05-25 01:55:00,-1,afcs_144,2,144
41970,41970,41972,42116,2020-05-25 17:30:00,2020-05-25 17:30:00,2020-05-25 17:40:00,2020-05-26 05:40:00,1,afcs_144,2,144
42297,42297,42299,42443,2020-05-26 20:45:00,2020-05-26 20:45:00,2020-05-26 20:55:00,2020-05-27 08:55:00,1,afcs_144,2,144
42461,42461,42463,42607,2020-05-27 10:25:00,2020-05-27 10:25:00,2020-05-27 10:35:00,2020-05-27 22:35:00,1,afcs_144,2,144
42635,42635,42637,42781,2020-05-28 00:55:00,2020-05-28 00:55:00,2020-05-28 01:05:00,2020-05-28 13:05:00,1,afcs_144,2,144
43010,43010,43012,43156,2020-05-29 08:10:00,2020-05-29 08:10:00,2020-05-29 08:20:00,2020-05-29 20:20:00,1,afcs_144,2,144
43252,43252,43254,43398,2020-05-30 04:20:00,2020-05-30 04:20:00,2020-05-30 04:30:00,2020-05-30 16:30:00,1,afcs_144,2,144
43446,43446,43448,43592,2020-05-30 20:30:00,2020-05-30 20:30:00,2020-05-30 20:40:00,2020-05-31 08:40:00,-1,afcs_144,2,144
43971,43971,43973,44117,2020-06-01 16:15:00,2020-06-01 16:15:00,2020-06-01 16:25:00,2020-06-02 04:25:00,1,afcs_144,2,144
44224,44224,44226,44370,2020-06-02 13:20:00,2020-06-02 13:20:00,2020-06-02 13:30:00,2020-06-03 01:30:00,1,afcs_144,2,144
44472,44472,44474,44618,2020-06-03 10:00:00,2020-06-03 10:00:00,2020-06-03 10:10:00,2020-06-03 22:10:00,1,afcs_144,2,144
44636,44636,44638,44782,2020-06-03 23:40:00,2020-06-03 23:40:00,2020-06-03 23:50:00,2020-06-04 11:50:00,1,afcs_144,2,144
44831,44831,44833,44977,2020-06-04 15:55:00,2020-06-04 15:55:00,2020-06-04 16:05:00,2020-06-05 04:05:00,1,afcs_144,2,144
45070,45070,45072,45216,2020-06-05 11:50:00,2020-06-05 11:50:00,2020-06-05 12:00:00,2020-06-06 00:00:00,-1,afcs_144,2,144
45360,45360,45362,45506,2020-06-06 12:00:00,2020-06-06 12:00:00,2020-06-06 12:10:00,2020-06-07 00:10:00,1,afcs_144,2,144
45738,45738,45740,45884,2020-06-07 19:30:00,2020-06-07 19:30:00,2020-06-07 19:40:00,2020-06-08 07:40:00,1,afcs_144,2,144
46590,46590,46592,46736,2020-06-10 18:30:00,2020-06-10 18:30:00,2020-06-10 18:40:00,2020-06-11 06:40:00,1,afcs_144,2,144
46811,46811,46813,46957,2020-06-11 12:55:00,2020-06-11 12:55:00,2020-06-11 13:05:00,2020-06-12 01:05:00,-1,afcs_144,2,144
47032,47032,47034,47178,2020-06-12 07:20:00,2020-06-12 07:20:00,2020-06-12 07:30:00,2020-06-12 19:30:00,1,afcs_144,2,144
47468,47468,47470,47614,2020-06-13 19:40:00,2020-06-13 19:40:00,2020-06-13 19:50:00,2020-06-14 07:50:00,1,afcs_144,2,144
47676,47676,47678,47822,2020-06-14 13:00:00,2020-06-14 13:00:00,2020-06-14 13:10:00,2020-06-15 01:10:00,-1,afcs_144,2,144
47974,47974,47976,48120,2020-06-15 13:50:00,2020-06-15 13:50:00,2020-06-15 14:00:00,2020-06-16 02:00:00,1,afcs_144,2,144
48133,48133,48135,48279,2020-06-16 03:05:00,2020-06-16 03:05:00,2020-06-16 03:15:00,2020-06-16 15:15:00,1,afcs_144,2,144
48351,48351,48353,48497,2020-06-16 21:15:00,2020-06-16 21:15:00,2020-06-16 21:25:00,2020-06-17 09:25:00,1,afcs_144,2,144
48667,48667,48669,48813,2020-06-17 23:35:00,2020-06-17 23:35:00,2020-06-17 23:45:00,2020-06-18 11:45:00,1,afcs_144,2,144
48862,48862,48864,49008,2020-06-18 15:50:00,2020-06-18 15:50:00,2020-06-18 16:00:00,2020-06-19 04:00:00,-1,afcs_144,2,144
49134,49134,49136,49280,2020-06-19 14:30:00,2020-06-19 14:30:00,2020-06-19 14:40:00,2020-06-20 02:40:00,-1,afcs_144,2,144
49475,49475,49477,49621,2020-06-20 18:55:00,2020-06-20 18:55:00,2020-06-20 19:05:00,2020-06-21 07:05:00,1,afcs_144,2,144
49723,49723,49725,49869,2020-06-21 15:35:00,2020-06-21 15:35:00,2020-06-21 15:45:00,2020-06-22 03:45:00,1,afcs_144,2,144
49885,49885,49887,50031,2020-06-22 05:05:00,2020-06-22 05:05:00,2020-06-22 05:15:00,2020-06-22 17:15:00,1,afcs_144,2,144
50074,50074,50076,50220,2020-06-22 20:50:00,2020-06-22 20:50:00,2020-06-22 21:00:00,2020-06-23 09:00:00,1,afcs_144,2,144
50223,50223,50225,50369,2020-06-23 09:15:00,2020-06-23 09:15:00,2020-06-23 09:25:00,2020-06-23 21:25:00,-1,afcs_144,2,144
50941,50941,50943,51087,2020-06-25 21:05:00,2020-06-25 21:05:00,2020-06-25 21:15:00,2020-06-26 09:15:00,1,afcs_144,2,144
51434,51434,51436,51580,2020-06-27 14:10:00,2020-06-27 14:10:00,2020-06-27 14:20:00,2020-06-28 02:20:00,-1,afcs_144,2,144
51722,51722,51724,51868,2020-06-28 14:10:00,2020-06-28 14:10:00,2020-06-28 14:20:00,2020-06-29 02:20:00,1,afcs_144,2,144
52092,52092,52094,52238,2020-06-29 21:00:00,2020-06-29 21:00:00,2020-06-29 21:10:00,2020-06-30 09:10:00,1,afcs_144,2,144
52516,52516,52518,52662,2020-07-01 08:20:00,2020-07-01 08:20:00,2020-07-01 08:30:00,2020-07-01 20:30:00,1,afcs_144,2,144
52841,52841,52843,52987,2020-07-02 11:25:00,2020-07-02 11:25:00,2020-07-02 11:35:00,2020-07-02 23:35:00,-1,afcs_144,2,144
53424,53424,53426,53570,2020-07-04 12:00:00,2020-07-04 12:00:00,2020-07-04 12:10:00,2020-07-05 00:10:00,-1,afcs_144,2,144
53638,53638,53640,53784,2020-07-05 05:50:00,2020-07-05 05:50:00,2020-07-05 06:00:00,2020-07-05 18:00:00,-1,afcs_144,2,144
53819,53819,53821,53965,2020-07-05 20:55:00,2020-07-05 20:55:00,2020-07-05 21:05:00,2020-07-06 09:05:00,-1,afcs_144,2,144
54039,54039,54041,54185,2020-07-06 15:15:00,2020-07-06 15:15:00,2020-07-06 15:25:00,2020-07-07 03:25:00,1,afcs_144,2,144
54544,54544,54546,54690,2020-07-08 09:20:00,2020-07-08 09:20:00,2020-07-08 09:30:00,2020-07-08 21:30:00,-1,afcs_144,2,144
54846,54846,54848,54992,2020-07-09 10:30:00,2020-07-09 10:30:00,2020-07-09 10:40:00,2020-07-09 22:40:00,-1,afcs_144,2,144
55287,55287,55289,55433,2020-07-10 23:15:00,2020-07-10 23:15:00,2020-07-10 23:25:00,2020-07-11 11:25:00,1,afcs_144,2,144
57531,57531,57533,57677,2020-07-18 18:15:00,2020-07-18 18:15:00,2020-07-18 18:25:00,2020-07-19 06:25:00,1,afcs_144,2,144
58480,58480,58482,58626,2020-07-22 01:20:00,2020-07-22 01:20:00,2020-07-22 01:30:00,2020-07-22 13:30:00,1,afcs_144,2,144
59165,59165,59167,59311,2020-07-24 10:25:00,2020-07-24 10:25:00,2020-07-24 10:35:00,2020-07-24 22:35:00,-1,afcs_144,2,144
59451,59451,59453,59597,2020-07-25 10:15:00,2020-07-25 10:15:00,2020-07-25 10:25:00,2020-07-25 22:25:00,-1,afcs_144,2,144
65610,65610,65612,65756,2020-08-15 19:30:00,2020-08-15 19:30:00,2020-08-15 19:40:00,2020-08-16 07:40:00,-1,afcs_144,2,144
67000,67000,67002,67146,2020-08-20 15:20:00,2020-08-20 15:20:00,2020-08-20 15:30:00,2020-08-21 03:30:00,-1,afcs_144,2,144
68332,68332,68334,68478,2020-08-25 06:20:00,2020-08-25 06:20:00,2020-08-25 06:30:00,2020-08-25 18:30:00,-1,afcs_144,2,144
70083,70083,70085,70229,2020-08-31 08:15:00,2020-08-31 08:15:00,2020-08-31 08:25:00,2020-08-31 20:25:00,-1,afcs_144,2,144
70386,70386,70388,70532,2020-09-01 09:30:00,2020-09-01 09:30:00,2020-09-01 09:40:00,2020-09-01 21:40:00,1,afcs_144,2,144
70967,70967,70969,71113,2020-09-03 09:55:00,2020-09-03 09:55:00,2020-09-03 10:05:00,2020-09-03 22:05:00,-1,afcs_144,2,144
72291,72291,72293,72437,2020-09-08 00:15:00,2020-09-08 00:15:00,2020-09-08 00:25:00,2020-09-08 12:25:00,1,afcs_144,2,144
73332,73332,73334,73478,2020-09-11 15:00:00,2020-09-11 15:00:00,2020-09-11 15:10:00,2020-09-12 03:10:00,1,afcs_144,2,144
78132,78132,78134,78278,2020-09-28 07:00:00,2020-09-28 07:00:00,2020-09-28 07:10:00,2020-09-28 19:10:00,-1,afcs_144,2,144
78806,78806,78808,78952,2020-09-30 15:10:00,2020-09-30 15:10:00,2020-09-30 15:20:00,2020-10-01 03:20:00,1,afcs_144,2,144
81375,81375,81377,81521,2020-10-09 13:15:00,2020-10-09 13:15:00,2020-10-09 13:25:00,2020-10-10 01:25:00,-1,afcs_144,2,144
85525,85525,85527,85671,2020-10-23 23:05:00,2020-10-23 23:05:00,2020-10-23 23:15:00,2020-10-24 11:15:00,1,afcs_144,2,144
139416,139416,139418,139562,2021-04-29 02:00:00,2021-04-29 02:00:00,2021-04-29 02:10:00,2021-04-29 14:10:00,1,afcs_144,2,144
141635,141635,141637,141781,2021-05-06 18:55:00,2021-05-06 18:55:00,2021-05-06 19:05:00,2021-05-07 07:05:00,-1,afcs_144,2,144
141916,141916,141918,142062,2021-05-07 18:20:00,2021-05-07 18:20:00,2021-05-07 18:30:00,2021-05-08 06:30:00,1,afcs_144,2,144
142739,142739,142741,142885,2021-05-10 14:55:00,2021-05-10 14:55:00,2021-05-10 15:05:00,2021-05-11 03:05:00,-1,afcs_144,2,144
143252,143252,143254,143398,2021-05-12 09:40:00,2021-05-12 09:40:00,2021-05-12 09:50:00,2021-05-12 21:50:00,1,afcs_144,2,144
143534,143534,143536,143680,2021-05-13 09:10:00,2021-05-13 09:10:00,2021-05-13 09:20:00,2021-05-13 21:20:00,-1,afcs_144,2,144
144499,144499,144501,144645,2021-05-16 17:35:00,2021-05-16 17:35:00,2021-05-16 17:45:00,2021-05-17 05:45:00,1,afcs_144,2,144
151277,151277,151279,151423,2021-06-09 06:25:00,2021-06-09 06:25:00,2021-06-09 06:35:00,2021-06-09 18:35:00,1,afcs_144,2,144
152081,152081,152083,152227,2021-06-12 01:25:00,2021-06-12 01:25:00,2021-06-12 01:35:00,2021-06-12 13:35:00,-1,afcs_144,2,144
152310,152310,152312,152456,2021-06-12 20:30:00,2021-06-12 20:30:00,2021-06-12 20:40:00,2021-06-13 08:40:00,1,afcs_144,2,144
152546,152546,152548,152692,2021-06-13 16:10:00,2021-06-13 16:10:00,2021-06-13 16:20:00,2021-06-14 04:20:00,1,afcs_144,2,144
152946,152946,152948,153092,2021-06-15 01:30:00,2021-06-15 01:30:00,2021-06-15 01:40:00,2021-06-15 13:40:00,-1,afcs_144,2,144
153160,153160,153162,153306,2021-06-15 19:20:00,2021-06-15 19:20:00,2021-06-15 19:30:00,2021-06-16 07:30:00,-1,afcs_144,2,144
153394,153394,153396,153540,2021-06-16 14:50:00,2021-06-16 14:50:00,2021-06-16 15:00:00,2021-06-17 03:00:00,-1,afcs_144,2,144
153622,153622,153624,153768,2021-06-17 09:50:00,2021-06-17 09:50:00,2021-06-17 10:00:00,2021-06-17 22:00:00,1,afcs_144,2,144
153817,153817,153819,153963,2021-06-18 02:05:00,2021-06-18 02:05:00,2021-06-18 02:15:00,2021-06-18 14:15:00,-1,afcs_144,2,144
154010,154010,154012,154156,2021-06-18 18:10:00,2021-06-18 18:10:00,2021-06-18 18:20:00,2021-06-19 06:20:00,-1,afcs_144,2,144
154477,154477,154479,154623,2021-06-20 09:05:00,2021-06-20 09:05:00,2021-06-20 09:15:00,2021-06-20 21:15:00,-1,afcs_144,2,144
154688,154688,154690,154834,2021-06-21 02:40:00,2021-06-21 02:40:00,2021-06-21 02:50:00,2021-06-21 14:50:00,-1,afcs_144,2,144
155358,155358,155360,155504,2021-06-23 10:30:00,2021-06-23 10:30:00,2021-06-23 10:40:00,2021-06-23 22:40:00,1,afcs_144,2,144
155541,155541,155543,155687,2021-06-24 01:45:00,2021-06-24 01:45:00,2021-06-24 01:55:00,2021-06-24 13:55:00,-1,afcs_144,2,144
157226,157226,157228,157372,2021-06-29 22:10:00,2021-06-29 22:10:00,2021-06-29 22:20:00,2021-06-30 10:20:00,-1,afcs_144,2,144
